age,sex,is_camp_user,night_call_dura_rate,night_call_cnt_rate,called_cnt_rate,contact_ratio,once_numbers,once_numbers_rate,top5_call_dura_rate,top5_call_cnt_rate,top5_opp_belo_cnt,top10_call_dura_rate,top10_call_cnt_rate,top10_opp_belo_cnt,label
32,2,0,0.2986,2.8571,60,3,3,42.8571,94.785,68.5714,1,99.2635,91.4286,2,0
26,1,0,0.7412,1.6129,59.0323,15,3,16.6667,62.2799,48.3871,2,83.0566,77.4194,2,0
39,1,0,14.3492,6.2992,37.7953,4,5,29.4118,78.0475,66.9291,2,91.8606,74.8031,2,0
49,1,0,8.2825,8.427,47.7528,12,19,47.5,50.1464,26.4045,1,66.5975,44.9438,1,0
45,1,0,34.6888,54.5455,68.1818,0,5,83.3333,57.4274,36.3636,3,88.7967,68.1818,4,0
19,1,1,2.1505,9.375,81.25,1,4,80,83.1541,50,3,93.4289,71.875,3,0
31,1,0,1.6757,2.5271,21.6606,3,131,78.9157,22.5978,11.9134,1,32.9523,16.2455,1,0
34,2,0,1.4818,3.2258,49.4624,5,11,57.8947,83.414,54.8387,2,92.4296,70.9677,2,0
27,2,0,3.6452,4.8077,47.1154,2,3,30,83.0409,80.7692,1,96.0039,93.2692,1,0
43,1,0,3.46,4.1667,70.8333,1,2,66.6667,99.2257,87.5,1,100,100,3,0
44,2,0,0.28,1.0283,50.1285,23,15,40.5405,69.6559,42.1594,1,83.617,70.9512,2,0
43,1,1,1.1653,2.8302,51.8868,5,10,55.5556,60,51.8868,1,77.7754,69.8113,1,0
44,1,0,2.478,3.2967,27.4725,6,5,45.4545,73.9408,84.6154,1,94.0048,92.3077,1,0
37,1,1,2.3606,0.7605,34.981,19,34,64.1509,44.8572,39.1635,1,63.0843,47.5285,3,0
57,1,0,24.6576,9.8901,54.9451,15,15,51.7241,50.6123,39.011,1,66.9589,48.9011,1,0
46,1,0,0.118,0.7299,72.2628,4,5,45.4545,99.4718,93.4307,1,99.9436,98.5401,3,0
29,1,1,7.0274,8.0579,65.9091,24,14,45.1613,42.5399,44.0083,1,56.5049,55.3719,1,0
33,1,0,1.2067,1.6835,61.6162,19,18,47.3684,42.4011,31.9865,1,62.9678,49.8316,1,0
19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,2,1,2.5525,2.7907,42.7907,15,15,44.1176,68.1297,64.6512,1,84.7676,79.5349,1,0
45,1,0,18.9211,25.9259,70.3704,1,2,66.6667,100,100,2,100,100,3,0
51,2,1,6.0788,5.0847,47.4576,5,8,53.3333,72.7955,50.8475,1,88.1801,64.4068,2,0
23,1,0,0.936,4.3478,91.3043,3,2,100,70.2028,47.8261,1,89.3916,73.913,1,0
19,1,0,10.9924,21.4286,46.4286,1,2,50,79.084,67.8571,2,98.9313,92.8571,2,0
18,1,0,10.5403,2.439,41.4634,3,2,33.3333,96.4203,90.2439,2,100,100,2,0
53,1,0,6.3625,6.8182,61.3636,5,4,44.4444,73.967,78.4091,3,93.1812,90.9091,3,0
34,1,0,1.7181,6.0606,87.8788,3,2,66.6667,78.4459,39.3939,1,92.1906,72.7273,1,0
24,2,0,3.5289,4.7619,33.3333,2,3,60,91.4966,71.4286,2,100,100,2,0
20,1,0,0,0,75,0,1,100,100,100,3,100,100,4,1
22,2,0,0.2103,2.2727,54.5455,4,10,71.4286,86.683,43.1818,1,94.8134,63.6364,1,0
23,1,0,19.2793,8.1871,57.3099,7,5,38.4615,85.7538,74.269,3,93.8958,78.9474,3,0
48,2,1,0.0505,0.8,46.4,4,4,36.3636,85.057,72.8,1,94.1007,85.6,1,0
34,1,0,4.9117,0.6667,41.5556,33,24,43.6364,35.7126,24,1,55.162,48.8889,2,0
45,1,1,5.6386,6.7568,45.9459,3,7,53.8462,71.9466,58.1081,1,89.4601,78.3784,3,0
30,1,0,31.1787,26.6667,86.6667,0,2,100,54.7529,33.3333,1,86.692,66.6667,2,0
26,2,0,18.988,10.9375,57.8125,6,5,62.5,98.7225,68.75,2,99.8719,93.75,4,0
30,1,0,20.1278,26.9231,29.4872,6,6,50,76.8142,78.2051,4,95.0251,87.1795,4,0
58,2,0,0.0568,0.4444,33.7778,12,11,47.8261,58.908,35.5556,1,86.2729,68,1,0
39,1,0,1.9541,4.2735,70.9402,7,6,50,57.0442,54.7009,1,80.3183,70.9402,1,0
48,2,1,0.1992,0.2326,66.7442,33,12,34.2857,80.4721,35.3488,1,86.1985,56.5116,2,0
51,2,0,3.7421,3.7037,59.2593,9,1,12.5,75.5572,46.2963,2,92.58,75.9259,3,0
23,2,0,3.3838,13.6364,100,0,0,0,86.4648,22.7273,3,92.6091,50,3,0
42,1,0,8.6876,5.2632,36.8421,1,4,80,80.7763,63.1579,1,97.9667,89.4737,3,0
40,2,0,3.1335,25,100,0,0,0,100,100,4,100,100,6,0
58,1,0,2.1698,6.6667,36.6667,10,1,11.1111,72.0949,46.6667,1,99.3007,95.5556,1,0
28,1,0,27.5229,25,75,0,1,100,100,100,1,100,100,4,0
28,1,0,14.5117,7.4074,45.679,4,4,36.3636,95.9457,74.6914,2,98.2695,80.2469,2,0
32,1,0,12.1191,10,27.1429,8,2,16.6667,91.0752,81.7857,1,97.8401,95,3,0
64,1,0,0.3163,2.1739,43.4783,5,4,36.3636,64.4702,43.4783,1,92.9626,82.6087,2,0
52,2,0,0.3716,1.875,40.625,10,11,52.381,78.0997,46.875,1,90.5826,78.75,1,0
23,1,0,12.0893,12.6761,65.493,6,5,38.4615,82.9191,83.0986,1,95.6613,91.5493,1,0
62,2,0,1.0237,4.0936,47.9532,7,6,42.8571,84.5019,79.5322,1,95.3165,91.2281,1,0
26,1,0,5.4649,3.125,50,3,2,50,95.4323,93.75,1,100,100,1,0
58,2,0,14.0881,2.0408,87.7551,2,6,100,90.7338,20.4082,2,96.1565,61.2245,2,0
22,2,0,11.7862,5.4545,81.8182,1,6,75,92.4452,27.2727,2,95.0665,36.3636,2,0
47,2,1,2.8969,3.2787,63.9344,9,3,30,75.7899,54.0984,1,91.7188,82.7869,1,0
46,1,1,0.8667,1.5957,23.9362,4,3,37.5,98.8444,92.5532,2,99.7391,95.7447,3,0
18,2,0,0,0,50,0,3,75,95.6392,60,2,100,100,6,1
39,1,1,0.7221,2.7586,66.8966,5,6,54.5455,90.0068,75.8621,1,97.7112,84.8276,1,0
33,1,0,18.1471,17.8571,78.5714,2,4,80,65.1226,32.1429,4,87.4659,50,4,0
45,2,0,0.672,2,40,8,3,25,74.0493,58,2,97.4247,86,2,0
24,2,0,5.3865,2.9126,71.8447,7,12,66.6667,81.4802,61.165,3,92.7323,76.699,4,0
24,1,0,1.1478,4,88,1,3,100,98.5751,80,3,100,100,3,0
37,1,1,3.6513,2.5157,31.4465,12,13,40.625,66.5019,48.4277,2,83.1572,66.0377,2,0
27,2,0,0.7093,1.0638,46.8085,7,9,47.3684,75.1449,42.5532,2,88.9011,51.0638,2,0
81,1,0,0.4913,2.2727,50,4,7,58.3333,70.5108,47.7273,2,92.6856,68.1818,2,0
28,2,0,1.3385,0.7194,57.554,10,8,53.3333,69.0299,51.0791,1,85.6878,64.0288,2,0
0,3,0,0.1671,2.0833,53.125,4,7,77.7778,88.5676,77.0833,2,97.426,90.625,4,0
41,1,0,1.9817,1.8182,29.0909,7,3,33.3333,91.5057,70.9091,1,99.0639,94.5455,3,0
31,2,1,5.5551,1.2821,42.3077,8,6,35.2941,75.5477,38.4615,1,92.0079,69.2308,1,0
40,2,0,0.6052,1.3889,27.7778,4,9,69.2308,72.9683,72.2222,1,91.2968,87.5,1,0
68,1,0,0.171,0.813,41.8699,17,28,59.5745,65.5513,46.748,2,76.1205,57.3171,2,0
45,1,0,71.5517,62.5,50,0,1,50,100,100,2,100,100,2,1
50,2,0,3.0823,3.7975,74.6835,7,4,50,86.3481,73.4177,1,97.3336,89.8734,2,0
50,2,0,0.6934,1.4493,49.2754,4,8,72.7273,84.168,72.4638,1,94.3374,79.7101,2,0
53,1,0,2.1699,2.5078,45.768,15,11,39.2857,48.9593,33.2288,1,74.0495,76.489,1,0
57,1,0,4.699,7.5472,47.1698,6,1,14.2857,79.8825,75.4717,1,97.3568,94.3396,1,0
29,1,0,48.1675,33.3333,66.6667,2,0,0,100,100,2,100,100,3,0
42,2,0,1.6138,2.7027,72.973,2,3,60,87.5904,86.4865,1,100,100,1,0
42,1,0,0.6822,0.7782,46.3035,21,18,46.1538,53.0219,47.4708,1,73.8248,61.0895,1,0
48,2,1,1.5213,2.5,58.75,3,8,66.6667,68.2807,42.5,1,84.4921,58.75,1,0
31,1,0,2.044,5.5556,50,2,9,75,74.0566,72.2222,1,92.6101,88.8889,4,0
77,1,0,0,0,48.6486,4,5,83.3333,95.9277,72.973,2,100,100,3,1
32,1,0,0.0626,0.4587,70.1835,8,3,30,67.9719,70.1835,1,84.0033,79.8165,2,0
33,1,0,15.3964,8.9494,50.1946,9,7,50,81.3546,76.6537,1,91.1653,85.6031,2,0
52,2,1,8.6481,22.8477,57.2848,16,10,38.4615,68.8815,55.298,1,86.1322,74.1722,1,0
48,2,1,0.0758,0.3597,59.3525,14,14,50,65.8802,56.1151,3,81.8179,66.1871,4,0
35,2,1,0.6238,1.8405,46.6258,5,5,41.6667,77.6711,74.8466,2,90.1951,87.1166,2,0
47,1,0,0,0,100,0,0,0,100,100,2,100,100,4,1
59,1,0,0.5759,1.573,49.8876,21,34,52.3077,50.9867,36.8539,1,63.7466,56.6292,1,0
24,1,1,2.1739,1.9231,59.6154,3,2,40,100,100,1,100,100,2,0
24,2,0,7.923,1.626,62.6016,3,2,28.5714,97.1677,86.9919,1,99.5372,95.935,2,0
50,1,0,3.8554,10,100,0,0,0,92.6506,70,2,100,100,2,0
33,1,0,7.0922,12.5,62.5,0,1,50,100,100,2,100,100,3,0
51,1,0,0.0367,0.5714,45.1429,13,25,58.1395,54.4103,37.7143,1,69.5491,44.5714,2,0
48,2,0,2.3017,1.6077,80.7074,5,10,62.5,89.9394,83.2797,1,94.8727,90.6752,1,0
36,1,0,0.3006,2.9412,63.2353,4,5,50,83.3775,60.2941,1,94.7657,85.2941,2,0
58,1,0,0.5577,5.2632,60.5263,5,6,66.6667,74.5929,21.0526,1,93.9103,78.9474,2,0
32,2,0,3.7799,1.9231,80.7692,2,8,88.8889,74.9832,42.3077,2,91.5343,65.3846,2,0
35,2,0,0.7693,2.7027,63.964,11,5,27.7778,82.7482,72.5225,3,91.06,84.2342,3,0
18,1,0,0.9029,3.5714,53.5714,3,6,66.6667,78.1038,42.8571,1,94.3567,75,1,0
37,2,0,6.429,4.6154,50.7692,2,4,57.1429,95.4457,85.3846,1,97.7343,90,3,0
34,1,1,14.0539,9.901,74.2574,6,3,37.5,76.8504,73.2673,1,92.3845,83.1683,2,0
44,1,0,0.5852,1.5152,60.6061,4,9,75,89.6466,78.7879,1,95.6561,87.8788,3,0
65,2,0,0.9247,5,58.3333,5,0,0,88.2069,63.3333,1,98.9011,88.3333,2,0
44,1,0,1.2692,2.6316,45.614,3,11,57.8947,77.3064,65.7895,1,91.6559,83.3333,1,0
34,1,0,0.1453,0.2841,48.8636,28,10,23.2558,53.2883,37.7841,1,68.2511,49.7159,1,0
36,1,0,1.3514,3.3613,45.3782,11,5,25,45.763,29.4118,2,75.5912,53.7815,4,0
19,2,0,0.0884,0.5155,49.4845,7,14,53.8462,82.0776,62.8866,2,91.2868,76.2887,2,0
36,2,1,2.2478,2.7778,50.5556,8,4,33.3333,86.7492,80.5556,1,95.5855,90,3,0
32,2,1,19.428,23.1884,47.8261,3,2,33.3333,98.3359,91.3043,2,100,100,2,0
44,1,0,31.5591,2.8571,62.8571,5,7,63.6364,87.0104,60,1,95.2215,70,1,0
29,2,0,0.7133,4.1237,25.7732,6,2,25,97.2485,79.3814,4,100,100,4,0
19,2,0,4.5407,9.5808,72.4551,2,2,40,99.6743,98.2036,2,100,100,5,0
51,1,0,7.5343,1.0526,32.6316,4,8,44.4444,86.2211,41.0526,3,94.9047,73.6842,3,0
78,2,0,0,0,81.25,3,3,50,91.4636,72.9167,3,99.6403,95.8333,4,1
45,1,0,0.9334,2.5316,64.557,6,8,53.3333,95.208,79.1139,2,98.5607,89.2405,2,0
20,2,0,8.2173,16.6667,87.5,1,1,50,89.0669,70.8333,2,98.7465,91.6667,3,0
35,2,1,1.9815,0.6494,74.026,8,8,53.3333,80.0109,76.6234,1,89.57,83.1169,2,0
53,2,0,0.5363,5.4795,45.2055,6,3,25,77.0783,20.5479,1,91.5879,72.6027,1,0
47,1,1,0.4906,1.7391,48.6957,10,10,45.4545,54.6925,27.8261,1,79.9037,66.087,1,0
23,1,1,1.0511,4.2105,58.9474,7,6,46.1538,85.3793,50.5263,2,91.8475,73.6842,2,0
46,1,0,25,41.6667,66.6667,1,0,0,100,100,2,100,100,3,0
25,1,0,2.302,4.3478,63.0435,3,3,37.5,79.9064,65.2174,1,92.7039,78.2609,2,0
55,2,0,0.2377,2.4096,30.1205,4,7,36.8421,48.2958,25.3012,1,75.5805,44.5783,1,0
52,1,0,2.7647,3.1365,59.2251,16,9,31.0345,66.3048,66.4207,1,82.4563,81.3653,1,0
42,1,0,1.3707,2.1505,66.129,9,27,69.2308,30.5283,22.043,1,43.7364,32.7957,1,0
32,1,0,1.0393,3.9216,60.7843,3,4,50,89.9777,80.3922,3,98.7874,92.1569,4,0
56,1,0,0.7268,1.1952,54.9801,9,22,73.3333,76.4963,66.9323,1,85.2841,75.2988,2,0
38,1,0,0.3877,0.6289,25.7862,8,13,65,73.1119,69.1824,3,84.7775,76.7296,3,0
43,1,0,37.4875,8.6957,65.2174,1,6,85.7143,73.4796,30.4348,2,88.8335,60.8696,3,0
26,2,0,0.1563,7.6923,30.7692,1,1,33.3333,99.8437,92.3077,2,100,100,3,0
54,2,1,0.1864,0.2667,39.4667,26,23,37.7049,42.7252,36,1,61.0039,45.0667,1,0
50,1,1,0.1438,0.4367,42.7948,11,9,50,65.398,64.6288,2,79.54,74.2358,3,0
43,1,1,4.5186,1.1765,52.9412,11,13,54.1667,53.5003,20,2,73.7563,41.1765,2,0
28,2,0,0.0467,0.4608,44.2396,9,7,38.8889,87.5485,81.5668,1,96.7609,93.0876,2,0
42,1,0,0,0,42.8571,1,4,80,89.2708,73.4694,4,96.8229,91.8367,9,1
56,1,0,2.9965,8.3333,83.3333,3,0,0,100,100,1,100,100,3,0
42,2,0,9.7042,8.9286,47.3214,5,8,57.1429,82.7078,78.5714,2,95.0778,90.1786,3,0
35,2,1,0.2226,1.1628,44.186,9,4,36.3636,81.7693,34.8837,2,91.339,56.9767,2,0
51,1,1,1.6149,2.1739,36.9565,2,0,0,100,100,3,100,100,4,0
27,1,0,1.132,2.0619,47.4227,2,43,93.4783,60.3161,22.6804,1,73.6651,34.0206,1,0
26,2,0,9.9206,4,60,1,6,75,86.3492,44,2,96.3492,76,3,0
18,1,0,100,100,0,0,0,0,100,100,4,100,100,7,0
56,2,0,1.087,6.8966,79.3103,2,4,80,88.3605,75.8621,3,98.8225,96.5517,5,0
33,1,0,0.8143,0.4251,51.966,47,39,45.3488,52.0259,41.0202,1,66.6712,52.1785,1,0
19,2,0,12.828,10,60,1,5,83.3333,79.8834,60,2,97.5705,85,4,0
19,1,0,11.0027,5.2632,57.8947,1,2,40,89.7959,78.9474,3,100,100,6,0
68,1,0,0.6047,3.3898,37.2881,6,5,45.4545,86.447,74.5763,2,99.0826,94.9153,2,0
36,2,0,17.3741,9.8361,49.1803,4,1,14.2857,96.1816,68.8525,3,99.3018,90.1639,4,0
45,1,1,11.6715,20,100,1,0,0,100,100,2,100,100,3,0
46,2,0,2.8539,7.4074,62.963,2,4,66.6667,81.825,51.8519,3,94.893,70.3704,3,0
60,1,0,0.4646,1.1236,50.5618,12,18,58.0645,44.9348,42.6966,2,63.8405,60.6742,2,0
23,1,0,14.2959,13.0435,52.1739,4,1,20,87.2688,47.8261,4,99.431,95.6522,4,0
24,1,0,29.2683,25,100,1,0,0,100,100,3,100,100,6,0
46,2,0,53.4483,25,60,0,1,25,83.5753,40,2,96.098,80,2,0
49,1,0,4.9619,1.6949,60.1695,7,6,42.8571,63.975,66.1017,1,87.0718,80.5085,1,0
29,1,0,2.1774,2.5641,58.9744,3,4,50,59.0323,66.6667,1,90.0806,84.6154,1,0
26,2,0,1.269,2.7027,70.2703,4,7,77.7778,64.5758,27.027,2,84.9529,48.6486,2,0
22,2,0,3.7059,10,52.5,4,2,40,95.4683,85,1,100,100,1,0
38,2,0,0.5315,1.9355,38.0645,5,4,36.3636,87.4552,77.4194,3,96.663,89.6774,3,0
43,2,1,4.6601,2.809,59.5506,12,9,47.3684,89.3926,69.6629,2,96.3539,84.2697,3,0
59,1,0,5.234,11.1111,61.1111,1,3,60,98.4902,94.4444,2,100,100,3,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,1,0.2657,0.8264,59.5041,7,3,30,79.1348,74.3802,2,96.8112,91.7355,2,0
33,1,0,22.2222,16.6667,66.6667,0,2,100,94.4444,83.3333,1,100,100,6,0
22,2,0,3.2009,2.3256,72.093,6,6,66.6667,66.2252,44.186,1,80.7947,60.4651,1,0
23,2,0,2.5404,1.8519,33.3333,0,8,50,74.1051,33.3333,1,87.8464,51.8519,1,0
24,2,1,1.0526,1.2987,61.039,7,9,60,62.1732,55.8442,2,81.6299,62.3377,2,0
59,1,0,0.7492,1.9608,64.7059,8,7,50,70.0548,54.902,1,91.4458,83.3333,3,0
25,2,0,0.4024,1.2658,75.9494,6,5,50,91.5579,60.7595,1,98.6675,93.6709,2,0
36,1,0,1.1858,8.3333,83.3333,1,2,100,96.3109,75,2,100,100,4,0
27,1,0,3.6455,1.506,55.1205,14,11,42.3077,79.7267,62.9518,2,90.9968,79.5181,2,0
60,1,0,26.5963,2.7397,73.9726,6,6,60,88.7883,68.4932,1,99.6732,98.6301,1,0
56,1,0,15.9011,25,25,0,0,0,100,100,4,100,100,5,1
27,1,0,2.7925,5.7971,39.1304,3,0,0,91.6225,89.8551,1,99.2297,97.1014,2,0
47,2,1,7.4776,3.4483,72.4138,4,5,62.5,90.3124,77.5862,1,98.8202,94.8276,1,0
55,1,0,1.5076,4,45,4,5,62.5,87.3874,77,2,96.3045,89,2,0
23,1,1,16.3056,18.1818,18.1818,1,14,93.3333,63.626,36.3636,3,83.9225,59.0909,4,0
41,1,0,0.1615,0.7194,82.7338,9,11,73.3333,69.4876,58.9928,1,81.8451,72.6619,1,0
27,2,0,12.3713,14.8148,52.7778,5,11,73.3333,58.4331,47.2222,1,74.7982,56.4815,1,0
38,1,0,0.6199,0.8065,66.129,9,16,66.6667,61.5006,39.5161,1,77.8652,56.4516,1,0
52,2,0,0.3208,1.6393,33.6066,7,4,40,95.6523,75.4098,1,99.4233,95.9016,3,0
22,2,0,0.7837,2,72,3,5,55.5556,52.9781,44,2,73.9028,58,4,0
26,2,0,1.2769,2.5,77.5,0,1,50,91.4651,67.5,4,95.6989,80,5,0
44,1,0,0.222,0.7407,48.1481,20,23,46,36.6764,37.037,1,56.7034,53.7037,2,0
26,1,0,4.8733,7.6923,41.5385,5,4,44.4444,91.7332,78.4615,2,97.9778,89.2308,2,0
43,2,0,0.0436,0.5376,56.4516,6,14,82.3529,93.8662,82.7957,2,96.7019,86.5591,2,0
29,2,0,2.9743,6.4516,38.7097,3,4,57.1429,73.0817,74.1935,1,98.3754,96.7742,2,0
25,2,0,0,0,0,0,1,50,100,100,2,100,100,2,1
0,1,0,0.2741,6.6667,40,4,7,77.7778,91.9071,76.6667,2,99.7259,93.3333,2,0
24,1,0,1.0887,4.3478,65.2174,3,3,60,96.1069,78.2609,3,100,100,4,0
40,2,0,32.2167,18.0124,60.2484,10,10,45.4545,63.5013,49.6894,1,82.0565,77.0186,1,0
57,1,0,2.6739,3.0303,45.4545,7,8,66.6667,61.3518,24.2424,1,86.259,66.6667,1,0
26,2,0,6.0976,25,62.5,0,3,100,100,100,1,100,100,2,0
41,2,1,13.2567,3.6585,46.3415,4,2,18.1818,87.6628,84.1463,2,97.6926,93.9024,3,0
24,1,0,6.2584,14.5833,52.0833,3,11,73.3333,45.7452,27.0833,2,65.7362,43.75,2,0
43,2,1,0.1686,1.7857,30.3571,3,3,42.8571,88.4486,82.1429,4,97.1754,92.8571,4,0
37,1,0,0.7856,0.8065,61.2903,5,2,33.3333,94.4894,90.3226,2,99.9431,99.1935,3,0
54,1,1,4.2671,15.1515,45.4545,4,4,44.4444,74.0094,72.7273,1,98.1435,93.9394,2,0
49,2,0,0.2236,1.3333,48,9,4,44.4444,66.9927,72,1,93.2644,93.3333,2,0
37,2,0,0.4054,0.6993,53.1469,5,8,53.3333,87.5171,69.9301,1,94.3981,78.3217,1,0
52,1,0,8.6735,6.4516,80.6452,2,1,33.3333,66.2536,58.0645,2,91.691,90.3226,2,0
55,1,0,3.698,3.4483,89.6552,2,1,50,95.2895,75.8621,2,99.2956,93.1034,2,0
49,1,0,2.3883,4.2105,36.8421,6,16,59.2593,61.2481,49.4737,3,81.7155,68.4211,4,0
62,1,0,0.0499,0.6024,69.8795,14,13,54.1667,58.2246,49.3976,1,80.0799,64.4578,1,0
21,2,1,1.4766,4.7619,80.9524,1,4,100,96.4104,57.1429,2,99.6945,95.2381,4,0
53,1,0,11.798,9.3023,60.4651,2,2,50,100,100,1,100,100,1,0
38,1,0,30.1384,22.3684,39.4737,6,9,56.25,71.7701,53.9474,1,94.5889,85.5263,1,0
57,2,0,3.8289,8.2192,63.0137,5,6,54.5455,82.7979,65.7534,2,96.2084,89.0411,3,0
23,1,0,11.2994,9.0909,81.8182,1,2,100,81.6384,54.5455,3,100,100,4,0
31,2,0,2.5414,1.8692,32.7103,3,13,68.4211,72.3807,70.0935,1,81.707,77.5701,1,0
50,1,1,3.5532,5.3191,51.0638,6,10,71.4286,78.1978,77.6596,1,95.7362,88.2979,1,0
55,1,0,0.3792,2.2472,55.0562,7,3,27.2727,83.4511,77.5281,1,98.7933,96.6292,1,0
32,1,0,1.0161,1.9231,51.9231,3,4,44.4444,83.7418,75,3,98.0873,96.1538,4,0
57,1,0,0.7657,1.6667,32.5,6,5,45.4545,81.5655,73.3333,1,92.3284,84.1667,1,0
27,2,0,6.5243,6.0606,36.3636,4,6,60,84.8157,63.6364,3,97.5132,87.8788,3,0
52,1,0,1.3147,5,85,3,1,50,99.7455,95,2,100,100,3,0
40,2,0,0.1923,0.7692,43.0769,8,3,25,77.2649,74.6154,1,91.8446,86.9231,1,0
20,2,1,7.8189,20,70,0,3,100,89.7119,70,4,100,100,5,0
27,2,0,64.6974,7.1429,57.1429,0,2,66.6667,100,100,2,100,100,3,0
28,1,0,14.6447,26.3158,63.1579,2,1,33.3333,100,100,2,100,100,4,0
36,2,1,0.9915,0.7407,55.5556,6,3,30,94.1157,73.3333,1,97.0471,81.4815,3,0
48,1,0,4.0241,9.0909,40.9091,5,2,25,86.0739,81.8182,3,100,100,3,0
26,1,0,2.5401,2.9412,79.4118,3,0,0,100,100,1,100,100,3,0
37,2,0,0.678,1.4286,42.8571,4,4,44.4444,78.6199,67.1429,1,97.4697,90,2,0
25,2,1,1.7079,2.9412,58.8235,1,10,90.9091,46.029,29.4118,2,69.4278,50,3,0
29,1,0,5.1581,13.6364,90.9091,0,2,100,70.8819,22.7273,2,84.2762,45.4545,4,0
47,1,0,1.5165,1.1719,42.1875,22,11,33.3333,42.5383,45.3125,1,66.1225,65.2344,1,0
57,1,0,3.7518,5.6075,58.8785,6,7,50,64.9524,69.1589,3,89.4034,82.243,4,0
40,2,0,4.0979,4.7619,24.6032,11,119,88.1481,49.3762,22.2222,1,57.8023,26.9841,2,0
23,1,0,16.8081,13.7705,56.0656,9,10,43.4783,48.2437,51.8033,3,69.4623,61.9672,4,1
65,1,0,0.1851,1.4925,35.8209,3,5,55.5556,81.5706,83.5821,1,98.3607,94.0299,2,0
61,1,0,0.0813,1.9048,35.2381,8,8,53.3333,92.7211,73.3333,2,97.6211,87.619,2,0
61,1,0,6.155,1.8692,58.8785,11,4,36.3636,70.4186,57.9439,1,94.3721,86.9159,1,0
38,2,0,1.0447,1.2931,75.431,10,17,68,44.5236,6.0345,2,56.2683,21.1207,5,1
53,2,0,2.0097,5.2632,52.6316,3,7,87.5,89.4678,42.1053,1,97.4693,78.9474,1,0
0,1,0,5.7644,11.7647,58.8235,2,2,66.6667,100,100,2,100,100,3,0
44,2,0,4.8644,12.9032,66.129,1,0,0,75.3767,61.2903,2,94.619,83.871,2,0
37,1,1,0.2599,1.2987,67.5325,9,6,50,54.1335,36.3636,2,72.9901,54.5455,2,0
57,2,0,5.7682,6.5217,54.3478,4,8,61.5385,84.9187,73.913,2,97.8605,88.0435,3,0
0,1,0,0.0821,0.5525,28.1768,15,8,29.6296,79.2578,37.5691,1,88.9602,64.6409,2,0
29,1,0,33.6199,40.4255,19.1489,5,4,36.3636,82.999,78.7234,3,98.5673,97.8723,3,0
44,1,0,0.7735,1.5385,28.2051,5,6,42.8571,82.4215,73.8462,1,90.157,84.1026,1,0
34,1,0,1.6583,4.5455,68.1818,3,3,50,77.2362,75,2,98.593,95.4545,3,0
19,2,1,25,20,100,0,0,0,68.8776,50,2,100,100,2,0
28,2,1,7.3885,9.589,63.0137,5,3,30,60.2728,52.0548,1,80.5058,68.4932,1,0
55,2,0,12.4745,0.5263,54.7368,6,5,50,95.8886,85.7895,1,98.96,90.5263,1,0
0,3,0,0.216,0.4255,60,12,13,65,65.5064,59.1489,1,84.9472,81.2766,1,0
33,1,0,34.0836,17.9104,38.806,7,4,30.7692,93.4255,62.6866,1,98.7107,83.5821,1,0
40,1,0,1.5762,1.3187,44.2857,37,80,49.0798,20.2676,17.3626,1,31.9861,29.2308,1,1
24,1,1,9.0963,8,29,5,7,46.6667,76.9787,70,3,88.8807,79,3,0
21,1,0,57.5,22.2222,77.7778,1,0,0,98.2407,66.6667,2,100,100,5,0
58,1,0,0.2578,1.0204,69.3878,5,3,33.3333,91.8936,86.7347,1,99.3709,97.9592,1,0
34,1,0,2.3392,5.5556,83.3333,1,3,100,100,100,1,100,100,1,1
36,2,0,7.326,20.5882,47.0588,2,6,75,83.6386,61.7647,3,93.5897,79.4118,4,0
25,2,0,0.2774,1.3986,46.8531,6,10,58.8235,92.1659,71.3287,1,95.8257,79.7203,1,0
30,2,0,3.271,10,80,1,0,0,100,100,1,100,100,1,0
44,2,0,1.472,2.4096,31.3253,6,2,25,88.168,79.5181,1,99.24,91.5663,1,0
34,1,0,0.3691,1.3587,35.8696,11,10,38.4615,85.2587,73.0978,1,94.8615,83.1522,1,0
39,1,0,0.9666,1.1111,50,5,5,38.4615,68.7917,75.5556,1,94.8677,91.1111,1,0
51,2,0,8.0501,5.6604,47.1698,3,8,61.5385,63.8417,49.0566,2,88.4839,62.2642,2,0
50,2,1,0.1303,0.6211,57.764,14,13,46.4286,65.1205,39.1304,1,81.1274,65.8385,1,0
47,1,0,2.6582,4.0462,71.0983,12,4,30.7692,68.7759,60.1156,1,87.7593,83.815,1,0
25,1,0,8.7161,3.5714,75,1,0,0,97.9645,89.2857,3,100,100,5,0
31,2,0,0.1469,0.625,42.1875,12,18,54.5455,61.0799,42.5,1,81.6703,71.25,3,0
47,2,0,0,0,61.9048,1,28,93.3333,38.8982,22.619,5,52.2705,32.1429,10,1
32,1,0,2.7027,7.1429,92.8571,1,1,100,82.6255,42.8571,2,95.9459,85.7143,4,0
51,2,0,5.7672,8.1633,37.7551,9,10,50,66.9076,47.9592,1,89.7165,67.3469,3,0
57,2,0,1.5934,1.9608,56.8627,4,2,33.3333,95.0831,82.3529,1,99.0667,94.1176,2,0
55,2,0,3.7839,3.7383,54.2056,5,12,66.6667,89.3423,68.2243,1,96.228,85.0467,1,0
